ITEM ID,ITEM_CODE,TASK NAME,TASK DESCRIPTION,SHOP TYPE,VEHICLE_SIZE,CATEGORY,SECTION,LTS,MRP,SEVERITY,DISSASSEMBLY_STAGE,BODY_REPAIR_STAGE,PAINT_PREP_STAGE,PAINT_SPRAY_STAGE,PRE_ASSEMBLY_STAGE,PAINT_CUTTING_STAGE,FINAL_ASSEMBLY_STAGE,POLISH_STAGE,TOTAL_STAGE_TIME
103738,EL-RPL-SLM,REPLACE - STEERING LOCK MOTOR,,Mechanical,Large,Electrical,Security,90,2250,,,,,,,,,,
103739,EL-RPL-ALS,REPLACE - ALARM SIREN,,Mechanical,Small,Electrical,Security,45,1100,,,,,,,,,,
103740,EL-RPL-ALS,REPLACE - ALARM SIREN,,Mechanical,Medium,Electrical,Security,45,1100,,,,,,,,,,
103741,EL-RPL-ALS,REPLACE - ALARM SIREN,,Mechanical,Large,Electrical,Security,45,1100,,,,,,,,,,
103742,EL-INS-AAS,INSTALL - AFTERMARKET ALARM SYSTEM,,Mechanical,Small,Electrical,Security,180,4500,,,,,,,,,,
103743,EL-INS-AAS,INSTALL - AFTERMARKET ALARM SYSTEM,,Mechanical,Medium,Electrical,Security,180,4500,,,,,,,,,,
103744,EL-INS-AAS,INSTALL - AFTERMARKET ALARM SYSTEM,,Mechanical,Large,Electrical,Security,180,4500,,,,,,,,,,
103745,EL-RMV-AAS,REMOVE - AFTERMARKET ALARM SYSTEM,,Mechanical,Small,Electrical,Security,90,2250,,,,,,,,,,
103746,EL-RMV-AAS,REMOVE - AFTERMARKET ALARM SYSTEM,,Mechanical,Medium,Electrical,Security,90,2250,,,,,,,,,,
103747,EL-RMV-AAS,REMOVE - AFTERMARKET ALARM SYSTEM,,Mechanical,Large,Electrical,Security,90,2250,,,,,,,,,,
103748,EL-RPL-AMS,REPLACE - ALARM MOTION SENSOR,,Mechanical,Small,Electrical,Security,30,750,,,,,,,,,,
103749,EL-RPL-AMS,REPLACE - ALARM MOTION SENSOR,,Mechanical,Medium,Electrical,Security,30,750,,,,,,,,,,
103750,EL-RPL-AMS,REPLACE - ALARM MOTION SENSOR,,Mechanical,Large,Electrical,Security,30,750,,,,,,,,,,
103751,EL-RPL-ASS,REPLACE - ALARM SHOCK SENSOR,,Mechanical,Small,Electrical,Security,30,750,,,,,,,,,,
103752,EL-RPL-ASS,REPLACE - ALARM SHOCK SENSOR,,Mechanical,Medium,Electrical,Security,30,750,,,,,,,,,,
103753,EL-RPL-ASS,REPLACE - ALARM SHOCK SENSOR,,Mechanical,Large,Electrical,Security,30,750,,,,,,,,,,
103754,EL-INS-GPT,INSTALL - GPS TRACKING DEVICE,,Mechanical,Small,Electrical,Security,90,2250,,,,,,,,,,
103755,EL-INS-GPT,INSTALL - GPS TRACKING DEVICE,,Mechanical,Medium,Electrical,Security,90,2250,,,,,,,,,,
103756,EL-INS-GPT,INSTALL - GPS TRACKING DEVICE,,Mechanical,Large,Electrical,Security,90,2250,,,,,,,,,,
103757,EL-RMV-GPT,REMOVE - GPS TRACKING DEVICE,,Mechanical,Small,Electrical,Security,45,1100,,,,,,,,,,
103758,EL-RMV-GPT,REMOVE - GPS TRACKING DEVICE,,Mechanical,Medium,Electrical,Security,45,1100,,,,,,,,,,
103759,EL-RMV-GPT,REMOVE - GPS TRACKING DEVICE,,Mechanical,Large,Electrical,Security,45,1100,,,,,,,,,,
103760,EL-RPL-ATM,REPLACE - ANTI-THEFT MODULE,,Mechanical,Small,Electrical,Security,90,2250,,,,,,,,,,
103761,EL-RPL-ATM,REPLACE - ANTI-THEFT MODULE,,Mechanical,Medium,Electrical,Security,90,2250,,,,,,,,,,
103762,EL-RPL-ATM,REPLACE - ANTI-THEFT MODULE,,Mechanical,Large,Electrical,Security,90,2250,,,,,,,,,,
103763,EL-INS-WLK,INSTALL - WHEEL LOCK KIT,,Mechanical,Small,Electrical,Security,30,750,,,,,,,,,,
103764,EL-INS-WLK,INSTALL - WHEEL LOCK KIT,,Mechanical,Medium,Electrical,Security,30,750,,,,,,,,,,
103765,EL-INS-WLK,INSTALL - WHEEL LOCK KIT,,Mechanical,Large,Electrical,Security,30,750,,,,,,,,,,
103766,EL-PRG-SPK,PROGRAM - SPARE KEY (ADDITIONAL),,Mechanical,Small,Electrical,Security,45,1100,,,,,,,,,,
103767,EL-PRG-SPK,PROGRAM - SPARE KEY (ADDITIONAL),,Mechanical,Medium,Electrical,Security,45,1100,,,,,,,,,,
103768,EL-PRG-SPK,PROGRAM - SPARE KEY (ADDITIONAL),,Mechanical,Large,Electrical,Security,45,1100,,,,,,,,,,
103769,EL-ERS-LKY,ERASE - LOST KEY FROM SYSTEM,,Mechanical,Small,Electrical,Security,60,1500,,,,,,,,,,
103770,EL-ERS-LKY,ERASE - LOST KEY FROM SYSTEM,,Mechanical,Medium,Electrical,Security,60,1500,,,,,,,,,,
103771,EL-ERS-LKY,ERASE - LOST KEY FROM SYSTEM,,Mechanical,Large,Electrical,Security,60,1500,,,,,,,,,,
103772,EL-RPL-IAR,REPLACE - IMMOBILIZER ANTENNA RING,,Mechanical,Small,Electrical,Security,60,1500,,,,,,,,,,
103773,EL-RPL-IAR,REPLACE - IMMOBILIZER ANTENNA RING,,Mechanical,Medium,Electrical,Security,60,1500,,,,,,,,,,
103774,EL-RPL-IAR,REPLACE - IMMOBILIZER ANTENNA RING,,Mechanical,Large,Electrical,Security,60,1500,,,,,,,,,,
103775,EL-BPS-IMM,BYPASS - IMMOBILIZER (EMERGENCY),,Mechanical,Small,Electrical,Security,90,2250,,,,,,,,,,
103776,EL-BPS-IMM,BYPASS - IMMOBILIZER (EMERGENCY),,Mechanical,Medium,Electrical,Security,90,2250,,,,,,,,,,
103777,EL-BPS-IMM,BYPASS - IMMOBILIZER (EMERGENCY),,Mechanical,Large,Electrical,Security,90,2250,,,,,,,,,,
103778,EL-RPL-TCM,REPLACE - TRANSMISSION CONTROL MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,120,3000,,,,,,,,,,
103779,EL-RPL-TCM,REPLACE - TRANSMISSION CONTROL MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,120,3000,,,,,,,,,,
103780,EL-RPL-TCM,REPLACE - TRANSMISSION CONTROL MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,120,3000,,,,,,,,,,
103781,EL-PRG-TCM,PROGRAM - TRANSMISSION CONTROL MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103782,EL-PRG-TCM,PROGRAM - TRANSMISSION CONTROL MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103783,EL-PRG-TCM,PROGRAM - TRANSMISSION CONTROL MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103784,EL-PRG-ABS,PROGRAM - ABS MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103785,EL-PRG-ABS,PROGRAM - ABS MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103786,EL-PRG-ABS,PROGRAM - ABS MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103787,EL-PRG-BCM,PROGRAM - BODY CONTROL MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103788,EL-PRG-BCM,PROGRAM - BODY CONTROL MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103789,EL-PRG-BCM,PROGRAM - BODY CONTROL MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103790,EL-RPL-ABM,REPLACE - AIRBAG MODULE (SRS),,Mechanical,Small,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103791,EL-RPL-ABM,REPLACE - AIRBAG MODULE (SRS),,Mechanical,Medium,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103792,EL-RPL-ABM,REPLACE - AIRBAG MODULE (SRS),,Mechanical,Large,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103793,EL-PRG-ABM,PROGRAM - AIRBAG MODULE (SRS),,Mechanical,Small,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103794,EL-PRG-ABM,PROGRAM - AIRBAG MODULE (SRS),,Mechanical,Medium,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103795,EL-PRG-ABM,PROGRAM - AIRBAG MODULE (SRS),,Mechanical,Large,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103796,EL-PRG-ICL,PROGRAM - INSTRUMENT CLUSTER,,Mechanical,Small,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103797,EL-PRG-ICL,PROGRAM - INSTRUMENT CLUSTER,,Mechanical,Medium,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103798,EL-PRG-ICL,PROGRAM - INSTRUMENT CLUSTER,,Mechanical,Large,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103799,EL-PRG-ICM,PROGRAM - INSTRUMENT CLUSTER MILEAGE,,Mechanical,Small,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103800,EL-PRG-ICM,PROGRAM - INSTRUMENT CLUSTER MILEAGE,,Mechanical,Medium,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103801,EL-PRG-ICM,PROGRAM - INSTRUMENT CLUSTER MILEAGE,,Mechanical,Large,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103802,EL-PRG-PSE,PROGRAM - POWER STEERING ECU,,Mechanical,Small,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103803,EL-PRG-PSE,PROGRAM - POWER STEERING ECU,,Mechanical,Medium,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103804,EL-PRG-PSE,PROGRAM - POWER STEERING ECU,,Mechanical,Large,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103805,EL-PRG-ACM,PROGRAM - AC CONTROL MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103806,EL-PRG-ACM,PROGRAM - AC CONTROL MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103807,EL-PRG-ACM,PROGRAM - AC CONTROL MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103808,EL-PRG-DML,PROGRAM - DOOR MODULE LH,,Mechanical,Small,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103809,EL-PRG-DML,PROGRAM - DOOR MODULE LH,,Mechanical,Medium,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103810,EL-PRG-DML,PROGRAM - DOOR MODULE LH,,Mechanical,Large,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103811,EL-PRG-DMR,PROGRAM - DOOR MODULE RH,,Mechanical,Small,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103812,EL-PRG-DMR,PROGRAM - DOOR MODULE RH,,Mechanical,Medium,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103813,EL-PRG-DMR,PROGRAM - DOOR MODULE RH,,Mechanical,Large,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103814,EL-PRG-WRG,PROGRAM - WINDOW REGULATOR,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103815,EL-PRG-WRG,PROGRAM - WINDOW REGULATOR,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103816,EL-PRG-WRG,PROGRAM - WINDOW REGULATOR,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103817,EL-PRG-SMM,PROGRAM - SEAT MEMORY MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103818,EL-PRG-SMM,PROGRAM - SEAT MEMORY MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103819,EL-PRG-SMM,PROGRAM - SEAT MEMORY MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103820,EL-PRG-CCM,PROGRAM - CRUISE CONTROL MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103821,EL-PRG-CCM,PROGRAM - CRUISE CONTROL MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103822,EL-PRG-CCM,PROGRAM - CRUISE CONTROL MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103823,EL-RPL-CCM,REPLACE - CRUISE CONTROL MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103824,EL-RPL-CCM,REPLACE - CRUISE CONTROL MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103825,EL-RPL-CCM,REPLACE - CRUISE CONTROL MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103826,EL-RPL-TPMD,REPLACE - TPMS MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103827,EL-RPL-TPMD,REPLACE - TPMS MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103828,EL-RPL-TPMD,REPLACE - TPMS MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103829,EL-PRG-TPM,PROGRAM - TPMS RELEARN,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103830,EL-PRG-TPM,PROGRAM - TPMS RELEARN,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103831,EL-PRG-TPM,PROGRAM - TPMS RELEARN,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103832,EL-RPL-CFM,REPLACE - COMFORT CONTROL MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103833,EL-RPL-CFM,REPLACE - COMFORT CONTROL MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103834,EL-RPL-CFM,REPLACE - COMFORT CONTROL MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103835,EL-PRG-CFM,PROGRAM - COMFORT CONTROL MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103836,EL-PRG-CFM,PROGRAM - COMFORT CONTROL MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103837,EL-PRG-CFM,PROGRAM - COMFORT CONTROL MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103838,EL-RPL-CGM,REPLACE - CAN GATEWAY MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103839,EL-RPL-CGM,REPLACE - CAN GATEWAY MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103840,EL-RPL-CGM,REPLACE - CAN GATEWAY MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103841,EL-PRG-CGM,PROGRAM - CAN GATEWAY MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103842,EL-PRG-CGM,PROGRAM - CAN GATEWAY MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103843,EL-PRG-CGM,PROGRAM - CAN GATEWAY MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103844,EL-RPL-FPM,REPLACE - FUEL PUMP CONTROL MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103845,EL-RPL-FPM,REPLACE - FUEL PUMP CONTROL MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103846,EL-RPL-FPM,REPLACE - FUEL PUMP CONTROL MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103847,EL-ADP-TPS,ADAPT - THROTTLE POSITION,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103848,EL-ADP-TPS,ADAPT - THROTTLE POSITION,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103849,EL-ADP-TPS,ADAPT - THROTTLE POSITION,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103850,EL-RLN-TTB,RELEARN - THROTTLE BODY,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103851,EL-RLN-TTB,RELEARN - THROTTLE BODY,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103852,EL-RLN-TTB,RELEARN - THROTTLE BODY,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103853,EL-ADP-IDL,ADAPT - IDLE,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103854,EL-ADP-IDL,ADAPT - IDLE,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103855,EL-ADP-IDL,ADAPT - IDLE,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103856,EL-ADP-CPS,ADAPT - CRANKSHAFT POSITION,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103857,EL-ADP-CPS,ADAPT - CRANKSHAFT POSITION,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103858,EL-ADP-CPS,ADAPT - CRANKSHAFT POSITION,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103859,EL-ADP-TSF,ADAPT - TRANSMISSION SHIFT,,Mechanical,Small,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103860,EL-ADP-TSF,ADAPT - TRANSMISSION SHIFT,,Mechanical,Medium,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103861,EL-ADP-TSF,ADAPT - TRANSMISSION SHIFT,,Mechanical,Large,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103862,EL-CAL-STA,CALIBRATE - STEERING ANGLE,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103863,EL-CAL-STA,CALIBRATE - STEERING ANGLE,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103864,EL-CAL-STA,CALIBRATE - STEERING ANGLE,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103865,EL-CAL-YRS,CALIBRATE - YAW RATE SENSOR,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103866,EL-CAL-YRS,CALIBRATE - YAW RATE SENSOR,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103867,EL-CAL-YRS,CALIBRATE - YAW RATE SENSOR,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103868,EL-CLO-ECU,CLONE - ENGINE ECU,,Mechanical,Small,Electrical,ECU & Diagnostics,120,3000,,,,,,,,,,
103869,EL-CLO-ECU,CLONE - ENGINE ECU,,Mechanical,Medium,Electrical,ECU & Diagnostics,120,3000,,,,,,,,,,
103870,EL-CLO-ECU,CLONE - ENGINE ECU,,Mechanical,Large,Electrical,ECU & Diagnostics,120,3000,,,,,,,,,,
103871,EL-RFL-ECU,RE-FLASH - ENGINE ECU,,Mechanical,Small,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103872,EL-RFL-ECU,RE-FLASH - ENGINE ECU,,Mechanical,Medium,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103873,EL-RFL-ECU,RE-FLASH - ENGINE ECU,,Mechanical,Large,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103874,EL-RGN-DPF,REGENERATE - DPF (FORCED),,Mechanical,Small,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103875,EL-RGN-DPF,REGENERATE - DPF (FORCED),,Mechanical,Medium,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103876,EL-RGN-DPF,REGENERATE - DPF (FORCED),,Mechanical,Large,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103877,EL-ADP-EGR,ADAPT - EGR VALVE,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103878,EL-ADP-EGR,ADAPT - EGR VALVE,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103879,EL-ADP-EGR,ADAPT - EGR VALVE,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103880,EL-COD-VIN,CODE - VIN INTO ECU,,Mechanical,Small,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103881,EL-COD-VIN,CODE - VIN INTO ECU,,Mechanical,Medium,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103882,EL-COD-VIN,CODE - VIN INTO ECU,,Mechanical,Large,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103883,EL-RST-SVI,RESET - SERVICE INTERVAL,,Mechanical,Small,Electrical,ECU & Diagnostics,15,400,,,,,,,,,,
103884,EL-RST-SVI,RESET - SERVICE INTERVAL,,Mechanical,Medium,Electrical,ECU & Diagnostics,15,400,,,,,,,,,,
103885,EL-RST-SVI,RESET - SERVICE INTERVAL,,Mechanical,Large,Electrical,ECU & Diagnostics,15,400,,,,,,,,,,
103886,EL-RST-OSI,RESET - OIL SERVICE INDICATOR,,Mechanical,Small,Electrical,ECU & Diagnostics,15,400,,,,,,,,,,
103887,EL-RST-OSI,RESET - OIL SERVICE INDICATOR,,Mechanical,Medium,Electrical,ECU & Diagnostics,15,400,,,,,,,,,,
103888,EL-RST-OSI,RESET - OIL SERVICE INDICATOR,,Mechanical,Large,Electrical,ECU & Diagnostics,15,400,,,,,,,,,,
103889,EL-RST-BPW,RESET - BRAKE PAD WEAR SENSOR,,Mechanical,Small,Electrical,ECU & Diagnostics,15,400,,,,,,,,,,
103890,EL-RST-BPW,RESET - BRAKE PAD WEAR SENSOR,,Mechanical,Medium,Electrical,ECU & Diagnostics,15,400,,,,,,,,,,
103891,EL-RST-BPW,RESET - BRAKE PAD WEAR SENSOR,,Mechanical,Large,Electrical,ECU & Diagnostics,15,400,,,,,,,,,,
103892,EL-REG-BAT,REGISTER - NEW BATTERY,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103893,EL-REG-BAT,REGISTER - NEW BATTERY,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103894,EL-REG-BAT,REGISTER - NEW BATTERY,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103895,EL-RST-CBS,RESET - BMW CBS SERVICE COUNTERS,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103896,EL-RST-CBS,RESET - BMW CBS SERVICE COUNTERS,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103897,EL-RST-CBS,RESET - BMW CBS SERVICE COUNTERS,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103898,EL-LCD-VAG,LONG-CODE - VW/AUDI MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103899,EL-LCD-VAG,LONG-CODE - VW/AUDI MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103900,EL-LCD-VAG,LONG-CODE - VW/AUDI MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103901,EL-SCN-MBZ,SCN-CODE - MERCEDES MODULE,,Mechanical,Small,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103902,EL-SCN-MBZ,SCN-CODE - MERCEDES MODULE,,Mechanical,Medium,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103903,EL-SCN-MBZ,SCN-CODE - MERCEDES MODULE,,Mechanical,Large,Electrical,ECU & Diagnostics,90,2250,,,,,,,,,,
103904,EL-PRG-TCG,PROGRAM - TOYOTA CAN GATEWAY,,Mechanical,Small,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103905,EL-PRG-TCG,PROGRAM - TOYOTA CAN GATEWAY,,Mechanical,Medium,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103906,EL-PRG-TCG,PROGRAM - TOYOTA CAN GATEWAY,,Mechanical,Large,Electrical,ECU & Diagnostics,60,1500,,,,,,,,,,
103907,EL-CAL-AHL,CALIBRATE - ADAPTIVE HEADLIGHTS,,Mechanical,Small,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103908,EL-CAL-AHL,CALIBRATE - ADAPTIVE HEADLIGHTS,,Mechanical,Medium,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103909,EL-CAL-AHL,CALIBRATE - ADAPTIVE HEADLIGHTS,,Mechanical,Large,Electrical,ECU & Diagnostics,45,1100,,,,,,,,,,
103910,EL-INI-SRF,INITIALIZE - SUNROOF,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103911,EL-INI-SRF,INITIALIZE - SUNROOF,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103912,EL-INI-SRF,INITIALIZE - SUNROOF,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103913,EL-INI-PWW,INITIALIZE - POWER WINDOWS,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103914,EL-INI-PWW,INITIALIZE - POWER WINDOWS,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103915,EL-INI-PWW,INITIALIZE - POWER WINDOWS,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103916,EL-INI-MRR,INITIALIZE - SIDE MIRRORS,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103917,EL-INI-MRR,INITIALIZE - SIDE MIRRORS,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103918,EL-INI-MRR,INITIALIZE - SIDE MIRRORS,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103919,EL-PRG-SPM,PROGRAM - SEAT POSITION MEMORY,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103920,EL-PRG-SPM,PROGRAM - SEAT POSITION MEMORY,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103921,EL-PRG-SPM,PROGRAM - SEAT POSITION MEMORY,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103922,EL-CFG-DLR,CONFIGURE - DOOR LOCK AUTO RELOCK,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103923,EL-CFG-DLR,CONFIGURE - DOOR LOCK AUTO RELOCK,,Mechanical,Medium,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103924,EL-CFG-DLR,CONFIGURE - DOOR LOCK AUTO RELOCK,,Mechanical,Large,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
103925,EL-PRG-RWC,PROGRAM - REMOTE WINDOWS CLOSE,,Mechanical,Small,Electrical,ECU & Diagnostics,30,750,,,,,,,,,,
